"","475","简历","簡曆","jiǎn lì","resume; curriculum vitae",""
"","476","简直","簡直","jiǎn zhí","simply; at all",""
"","477","建立","建立","jiàn lì","establish; to construct; to set up",""
"","478","建设","建設","jiàn shè","to build; to construct; construction",""
"","479","建筑","建築","jiàn zhù","a building; to construct; architecture",""
"","480","健身","健身","jiàn shēn","work out; body-building",""
"","481","键盘","鍵盤","jiàn pán","keyboard",""
"","482","讲究","講究","jiǎng jiu","Be particular about; fastidious; stress; exquisite ; careful study",""
"","483","讲座","講座","jiǎng zuò","a lecture or course of lectures; lecture hall",""
"","484","酱油","醬油","jiàng yóu","soy sauce",""
"","485","交换","交換","jiāo huàn","to exchange; to swap; to switch",""
"","486","交际","交際","jiāo jì","socialize; social intercourse; communication",""
"","487","交往","交往","jiāo wǎng","to associate; to contact",""
"","488","浇","澆","jiāo","to water; irrigate; to pour; to sprinkle",""
"","489","胶水","膠水","jiāo shuǐ","(watery) glue; gum",""
"","490","角度","角度","jiǎo dù","angle; point of view",""
"","491","狡猾","狡猾","jiǎo huá","crafty; cunning; sly",""
"","492","教材","教材","jiào cái","teaching materials",""
"","493","教练","教練","jiào liàn","(athlete's) coach; sports coach; instructor",""
"","494","教训","教訓","jiào xun","lesson; teach someone or learn a lesson; a moral",""
"","495","阶段","階段","jiē duàn","stage; phase",""
"","496","结实","結實","jiē shi","sturdy; (also -shí: bear fruit)",""
"","497","接触","接觸","jiē chù","come into contact with",""
"","498","接待","接待","jiē dài","receive (a visitor); admit (entry to)",""
"","499","接近","接近","jiē jìn","near; be close to",""
"","500","节省","節省","jié shěng","save; use sparingly; frugal",""
"","501","结构","結構","jié gòu","structure; composition",""
"","502","结合","結合","jié hé","combine; to link; to bind",""
"","503","结论","結論","jié lùn","conclusion; verdict",""
"","504","结账","結賬","jié zhàng","pay the bill; settle accounts",""
"","505","戒","戒","jiè","warn against; swear off",""
"","506","戒指","戒指","jiè zhi","(finger) ring",""
"","507","届","屆","jiè","arrive at; period; session; (mw for events; meetings; etc.)",""
"","508","借口","借口","jiè kǒu","excuse",""
"","509","金属","金屬","jīn shǔ","metal",""
"","510","尽快","盡快","jǐn kuài","as quickly as possible",""
"","511","尽量","盡量","jǐn liàng","as much as possible; to the best of one's ability (jìn-: eat or drink to one's fill)",""
"","512","紧急","緊急","jǐn jí","urgent; pressing",""
"","513","谨慎","謹慎","jǐn shèn","cautious; prudent",""
"","514","尽力","盡力","jìn lì","do one's best; to strive as much as possible",""
"","515","进步","進步","jìn bù","make progress; to advance",""
"","516","进口","進口","jìn kǒu","import; entrance; enter",""
"","517","近代","近代","jìn dài","modern times; latest generation",""
"","518","经典","經典","jīng diǎn","classics; scriptures",""
"","519","经商","經商","jīng shāng","trade; be in business; do commerce",""
"","520","经营","經營","jīng yíng","engage in (a business activity, etc.); run/operate (a business)",""
"","521","精力","精力","jīng lì","energy; vigor",""
"","522","精神","精神","jīng shen","vigor; spirit; mind",""
"","523","酒吧","酒吧","jiǔ bā","bar",""
"","524","救","救","jiù","to save (life); to assist; to rescue",""
"","525","救护车","救護車","jiù hù chē","ambulance",""
"","526","舅舅","舅舅","jiù jiu","mother's brother; maternal uncle",""
"","527","居然","居然","jū rán","unexpectedly; to one's surprise; go so far as to",""
"","528","桔子","桔子","jú zi","tangerine",""
"","529","巨大","巨大","jù dà","immense; enormous; very large",""
"","530","具备","具備","jù bèi","possess; be equipped with",""
"","531","具体","具體","jù tǐ","concrete; definite; specific",""
"","532","俱乐部","俱樂部","jù lè bù","club (group or organization)",""
"","533","据说","據說","jù shuō","it is said that; reportedly",""
"","534","捐","捐","juān","to contribute; to donate; to subsribe to; to abandon; to relinquish; contribution; tax",""
"","535","决赛","決賽","jué sài","finals (of a competition); final match",""
"","536","决心","決心","jué xīn","determination; resolution",""
"","537","角色","角色","jué sè","role; part",""
"","538","绝对","絕對","jué duì","absolute; definite",""
"","539","军事","軍事","jūn shì","military affairs; military matters",""
"","540","均匀","均勻","jūn yún","even; well-distributed",""
"","541","卡车","卡車","kǎ chē","truck",""
"","542","开发","開發","kāi fā","develop; to exploit (a resource)",""
"","543","开放","開放","kāi fàng","(of flowers) to bloom; open up; to be open-minded; lift a ban, restriction, etc.; release; liberalization; China's 1979 open policy",""
"","544","开幕式","開幕式","kāi mù shì","opening ceremony",""
"","545","开水","開水","kāi shuǐ","boiled water; boil water",""
"","546","砍","砍","kǎn","to chop; cut down",""
"","547","看不起","看不起","kàn bu qǐ","look down upon; despise",""
"","548","看望","看望","kàn wàng","visit; call on; see",""
"","549","靠","靠","kào","depend on; lean on; near; to trust",""
"","550","颗","顆","kē","(mw for hearts and small, round things like seeds, grains, beans, etc.)",""
"","551","可见","可見","kě jiàn","it can clearly be seen that; clear",""
"","552","可靠","可靠","kě kào","reliable",""
"","553","可怕","可怕","kě pà","terrible; awful; frightful; scary",""
"","554","克","克","kè","gram; overcome; restrain",""
"","555","克服","克服","kè fú","overcome (hardships, etc.); conquer",""
"","556","刻苦","刻苦","kè kǔ","hardworking; assiduous",""
"","557","客观","客觀","kè guān","objective; impartial; unbiased",""
"","558","课程","課程","kè chéng","course; curriculum; class",""
"","559","空间","空間","kōng jiān","space",""
"","560","空闲","空閑","kòng xián","leisure; free time; idle; unused",""
"","561","控制","控制","kòng zhì","to control",""
"","562","口味","口味","kǒu wèi","a person's tastes or preferences",""
"","563","夸","誇","kuā","to boast; to praise; exaggerate",""
"","564","夸张","誇張","kuā zhāng","exaggerate; overstate; exaggerated; overstated; vaunted; hyperbole",""
"","565","会计","會計","kuài jì","accountant; accounting",""
"","566","宽","寬","kuān","wide; broad; relaxed; lenient",""
"","567","昆虫","昆蟲","kūn chóng","insect",""
"","568","扩大","擴大","kuò dà","enlarge; expand",""
"","569","辣椒","辣椒","là jiāo","hot pepper; chili",""
"","570","拦","攔","lán","to block; to cut off; hinder",""
"","571","烂","爛","làn","overcooked; rotten; soft; mushy",""
"","572","朗读","朗讀","lǎng dú","read aloud",""
"","573","劳动","勞動","láo dòng","work; toil; (physical) labor",""
"","574","劳驾","勞駕","láo jià","excuse me",""
"","575","老百姓","老百姓","lǎo bǎi xìng","ordinary people; the person on the street; civilians",""
"","576","老板","老板","lǎo bǎn","boss; proprietor; shopkeeper",""
"","577","老婆","老婆","lǎo pó","(informal) wife",""
"","578","老实","老實","lǎo shi","honest; sincere; naive; simpleminded",""
"","579","老鼠","老鼠","lǎo shǔ","rat; mouse",""
"","580","姥姥","姥姥","lǎo lao","maternal grandmother",""
"","581","乐观","樂觀","lè guān","optimism; hopeful",""
"","582","雷","雷","léi","thunder",""
"","583","类型","類型","lèi xíng","type",""
"","584","冷淡","冷淡","lěng dàn","cold; chill; indifferent; unconcerned",""
"","585","厘米","厘米","lí mǐ","centimeter",""
"","586","离婚","離婚","lí hūn","to divorce; divorced from (one's spouse)",""
"","587","梨","梨","lí","pear",""
"","588","理论","理論","lǐ lùn","theory",""
"","589","理由","理由","lǐ yóu","a reason; grounds; argument",""
"","590","力量","力量","lì liang","power; force; strength",""
"","591","立即","立即","lì jí","immediately",""
"","592","立刻","立刻","lì kè","immediately; at once; right away",""
"","593","利润","利潤","lì rùn","profit",""
"","594","利息","利息","lì xī","interest (on a loan)",""
"","595","利益","利益","lì yì","benefit; (in sb.'s) interest",""
"","596","利用","利用","lì yòng","to use; to make use of; to exploit",""
"","597","连忙","連忙","lián máng","promptly; at once",""
"","598","连续","連續","lián xù","continually; in a row; successively",""
"","599","联合","聯合","lián hé","alliance; combine; unite",""
"","600","恋爱","戀愛","liàn ài","romantic love; be in love; love affair",""
"","601","良好","良好","liáng hǎo","good; favorable; well",""
"","602","粮食","糧食","liáng shi","grain; food; cereals",""
"","603","亮","亮","liàng","bright; light; shiny",""
"","604","了不起","了不起","liǎo bu qǐ","incredible; extraordinary; great; amazing",""
"","605","列车","列車","liè chē","train (railway term)",""
"","606","临时","臨時","lín shí","temporary; at the time; when the time comes",""
"","607","灵活","靈活","líng huó","flexible; nimble; agile",""
"","608","铃","鈴","líng","bell",""
"","609","零件","零件","líng jiàn","spare parts; component",""
"","610","零食","零食","líng shí","snack",""
"","611","领导","領導","lǐng dǎo","to lead; leader; leadership",""
"","612","领域","領域","lǐng yù","domain; sphere; field; area",""
"","613","浏览","浏覽","liú lǎn","browse; glance over; skim through",""
"","614","流传","流傳","liú chuán","to spread; circulate; hand down",""
"","615","流泪","流淚","liú lèi","shed tears",""
"","616","龙","龍","lóng","dragon (Kangxi radical 212)",""
"","617","漏","漏","lòu","to leak; to funnel; to let out",""
"","618","陆地","陸地","lù dì","land; dry land (as opposed to the sea)",""
"","619","陆续","陸續","lù xù","in turn; successively; one after another",""
"","620","录取","錄取","lù qǔ","recruit; enroll; matriculate",""
"","621","录音","錄音","lù yīn","sound recording; to record",""
"","622","轮流","輪流","lún liú","to alternate; take turns; rotate",""
"","623","论文","論文","lùn wén","thesis; paper; treatise",""
"","624","逻辑","邏輯","luó ji","logic",""
"","625","落后","落後","luò hòu","backward; to lag (in technology); to fall behind",""
"","626","骂","罵","mà","scold; curse; condemn; verbally abuse",""
"","627","麦克风","麥克風","mài kè fēng","microphone",""
"","628","馒头","饅頭","mán tou","steamed bun/roll",""
"","629","满足","滿足","mǎn zú","satisfy; meet (the needs of)",""
"","630","毛病","毛病","máo bìng","fault; bad habit; shortcoming",""
"","631","矛盾","矛盾","máo dùn","contradiction; conflict",""
"","632","冒险","冒險","mào xiǎn","take a risk; take chances",""
"","633","贸易","貿易","mào yì","(commercial) trade",""
"","634","眉毛","眉毛","méi mao","eyebrow",""
"","635","媒体","媒體","méi tǐ","(news) media; medium",""
"","636","煤炭","煤炭","méi tàn","coal",""
"","637","美术","美術","měi shù","the fine arts; art",""
"","638","魅力","魅力","mèi lì","charm; glamour; enchantment",""
"","639","梦想","夢想","mèng xiǎng","dream of; wishful thinking",""
"","640","秘密","秘密","mì mì","a secret; confidential",""
"","641","秘书","秘書","mì shu","secretary",""
"","642","密切","密切","mì qiè","close; familiar; intimate",""
"","643","蜜蜂","蜜蜂","mì fēng","bee; honeybee",""
"","644","面对","面對","miàn duì","to face; confront",""
"","645","面积","面積","miàn jī","(surface) area",""
"","646","面临","面臨","miàn lín","be faced with; be up against",""
"","647","苗条","苗條","miáo tiao","slim; slender",""
"","648","描写","描寫","miáo xiě","to describe; to depict; to portray",""
"","649","敏感","敏感","mǐng ǎn","sensitive; susceptible",""
"","650","名牌","名牌","míng pái","famous brand; name brand",""
"","651","名片","名片","míng piàn","business card",""
"","652","名胜古迹","名勝古迹","míng shèng gǔ jì","famous scenic spots and ancient historic sites",""
"","653","明确","明確","míng què","clear-cut; clearly; clarify",""
"","654","明显","明顯","míng xiǎn","clear; obvious",""
"","655","明星","明星","míng xīng","(movie, etc.) star; celebrity",""
"","656","命令","命令","mìng lìng","an order; a command",""
"","657","命运","命運","mìng yùn","fate; destiny",""
"","658","摸","摸","mō","to touch; to stroke; fish out; feel out",""
"","659","模仿","模仿","mó fǎng","imitate; to copy",""
"","660","模糊","模糊","mó hu","vague; indistinct; fuzzy; foggy",""
"","661","模特","模特","mó tè","(fashion) model",""
"","662","摩托车","摩托車","mó tuō chē","motorcycle; motorbike",""
"","663","陌生","陌生","mò shēng","strange; unfamiliar",""
"","664","某","某","mǒu","a certain; some",""
"","665","木头","木頭","mù tou","wood; log; timber",""
"","666","目标","目標","mù biāo","target; goal; objective",""
"","667","目录","目錄","mù lù","catalog; table of contents; directory (on computer hard drive)",""
"","668","目前","目前","mù qián","at present; now; for the moment",""
"","669","哪怕","哪怕","nǎ pà","even (if/though); no matter how",""
"","670","难怪","難怪","nán guài","no wonder",""
"","671","难免","難免","nán miǎn","hard to avoid; difficult to escape from",""
"","672","脑袋","腦袋","nǎo dai","head; mental capability; brains",""
"","673","内部","內部","nèi bù","internal; interior; inside (part, section)",""
"","674","内科","內科","nèi kē","internal medicine",""
"","675","嫩","嫩","nèn","tender; inexperienced",""
"","676","能干","能幹","néng gàn","capable; competent",""
"","677","能源","能源","néng yuán","energy resources; power source",""
"","678","嗯","嗯","ēn","(interjection expressing what?, huh? hmm? why? ok, etc.)",""
"","679","年代","年代","nián dài","decade; era",""
"","680","年纪","年紀","nián jì","age",""
"","681","念","念","niàn","read aloud; to study; to miss or think of somebody",""
"","682","宁可","甯可","nìng kě","would rather; it is the lesser of two evils to",""
"","683","牛仔裤","牛仔褲","niú zǎi kù","jeans; cowboy pants",""
"","684","农村","農村","nóng cūn","rural area; countryside",""
"","685","农民","農民","nóng mín","peasant",""
"","686","农业","農業","nóng yè","agriculture; farming",""
"","687","浓","濃","nóng","concentrated; dense",""
"","688","女士","女士","nǚ shì","lady; madam",""
"","689","欧洲","歐洲","Ōu zhōu","Europe",""
"","690","偶然","偶然","ǒu rán","accidentally; occasional; fortuitous",""
"","691","拍","拍","pāi","to clap; to pat; to shoot (pictures, a film); send (a telegram)",""
"","692","派","派","pài","dispatch; (mw for political groups; schools of thought; etc.)",""
"","693","盼望","盼望","pàn wàng","to hope for; look forward to",""
"","694","培训","培訓","péi xùn","cultivate; train",""
"","695","培养","培養","péi yǎng","to train; cultivate; bring up",""
"","696","赔偿","賠償","péi cháng","compensate; pay for somebody else's loss",""
"","697","佩服","佩服","pèi fu","admire; to respect",""
"","698","配合","配合","pèi hé","be harmoniously combined or arranged; matching; fitting in with; compatible with; to correspond; to fit; to conform to; rapport; to coordinate with; to act in concern with; to cooperate; to become man and wife; to combine parts of a machine",""
"","699","盆","盆","pén","basin; (flower) pot",""
"","700","碰","碰","pèng","to touch; to bump; to encounter",""
"","701","批","批","pī","criticize; to comment; wholesale; (mw for batches, lots, etc.)",""
"","702","批准","批准","pī zhǔn","approve; ratify",""
"","703","披","披","pī","drape over one's shoulders; split open; open",""
"","704","疲劳","疲勞","pí láo","fatigue; wearily; weariness; tired",""
"","705","匹","匹","pǐ","ordinary person; (mw for horses, bolt of cloth)",""
"","706","片","片","piàn | piān","(mw for pieces of things); a slice; a flake (Kangxi radical 91) | film; photo",""
"","707","片面","片面","piàn miàn","one-sided; unilateral",""
"","708","飘","飄","piāo","to float; flutter",""
"","709","拼音","拼音","pīn yīn","pinyin; phonetic writing",""
"","710","频道","頻道","pín dào","frequency; (television) channel",""
"","711","平","平","píng","flat; level; equal; ordinary",""
"","712","平安","平安","píng ān","safe and sound",""
"","713","平常","平常","píng cháng","ordinary; usually; common",""
"","714","平等","平等","píng děng","equal; equality",""
"","715","平方","平方","píng fāng","square (as in square foot, square mile, etc.)",""
"","716","平衡","平衡","píng héng","balance; balanced; equilibrium",""
"","717","平静","平靜","píng jìng","calm; peaceful; tranquil; serene",""
"","718","平均","平均","píng jūn","average; to share equally",""
"","719","评价","評價","píng jià","to evaluate",""
"","720","凭","憑","píng","lean against; evidence; proof; no matter (what/how/etc.)",""
"","721","迫切","迫切","pò qiè","urgent; pressing",""
"","722","破产","破産","pò chǎn","go bankrupt; go broke; bankruptcy",""
"","723","破坏","破壞","pò huài","destroy; destruction; to wreck; to break",""
"","724","期待","期待","qī dài","look forward to; await; expectation",""
"","725","期间","期間","qī jiān","period of time; time",""
"","726","其余","其余","qí yú","the others; the rest; remaining",""
"","727","奇迹","奇迹","qí jì","miracle; miraculous; marvel",""
"","728","企业","企業","qǐ yè","company; business; firm",""
"","729","启发","啓發","qǐ fā","enlighten; inspire",""
"","730","气氛","氣氛","qì fēn","atmosphere; mood; ambience",""
"","731","汽油","汽油","qì yóu","gasoline; gas; petrol",""
"","732","谦虚","謙虛","qiān xū","modest",""
"","733","签","簽","qiān","bamboo used for drawing lots; toothpick; to sign (one's name)",""
"","734","前途","前途","qián tú","future; prospects; outlook (for the future)",""
"","735","浅","淺","qiǎn","shallow; simple; superficial; light (of colors)",""
"","736","欠","欠","qiàn","yawn; to lack; owe (Kangxi radical 76)",""
"","737","枪","槍","qiāng","gun; spear",""
"","738","强调","強調","qiáng diào","emphasize; to stress",""
"","739","强烈","強烈","qiáng liè","intense; strong; violent",""
"","740","墙","牆","qiáng","wall",""
"","741","抢","搶","qiǎng | qiāng","fight over; vie for; grab; rush | bump against",""
"","742","悄悄","悄悄","qiāo qiāo","quietly",""
"","743","瞧","瞧","qiáo","look at; see (colloquial)",""
"","744","巧妙","巧妙","qiǎo miào","ingenious; clever",""
"","745","切","切","qiē | qiè","to cut; to chop | correspond to; absolutely; ardently",""
"","746","亲爱","親愛","qīn ài","beloved; Dear ... (a way of starting a letter lovers, intimate friends or close relatives)",""
"","747","亲切","親切","qīn qiè","kind; amiable; cordial",""
"","748","亲自","親自","qīn zì","personally",""
"","749","勤奋","勤奮","qín fèn","hardworking; diligent; industrious",""
"","750","青","青","qīng","blue; green; young (Kangxi radical 174); Qinghai province (abbr.)",""
"","751","青春","青春","qīng chūn","youth; youthfulness; fresh spring",""
"","752","青少年","青少年","qīng shào nián","teenager",""
"","753","轻视","輕視","qīng shì","contempt; to scorn; scornful",""
"","754","轻易","輕易","qīng yì","easily; lightly; rashly",""
"","755","清淡","清淡","qīng dàn","light (of food, not greasy or strongly flavored) ; insipid; slack (sales)",""
"","756","情景","情景","qíng jǐng","scene; sight; circumstances",""
"","757","情绪","情緒","qíng xù","emotion; sentiment; mood; morale",""
"","758","请求","請求","qǐng qiú","to request; ask",""
"","759","庆祝","慶祝","qìng zhù","celebrate",""
"","760","球迷","球迷","qiú mí","fan (of ball games: basketball, football, etc.)",""
"","761","趋势","趨勢","qū shì","trend; tendency",""
"","762","取消","取消","qǔ xiāo","cancel; cancellation; abolish",""
"","763","娶","娶","qǔ","marry (a wife); take a wife",""
"","764","去世","去世","qù shì","pass away; die",""
"","765","圈","圈","quān","circle; ring; (mw for loops, orbits, etc.)",""
"","766","权力","權力","quán lì","power; authority",""
"","767","权利","權利","quán lì","right; privilege",""
"","768","全面","全面","quán miàn","all-around; comprehensive; fully",""
"","769","劝","勸","quàn","advise; to urge; persuade",""
"","770","缺乏","缺乏","quē fá","shortage; to lack; be short of",""
"","771","确定","確定","què dìng","definite; certain; fixed; determine",""
"","772","确认","確認","què rèn","confirm; confirmation; verify",""
"","773","群","群","qún","crowd; group; (mw for groups, flocks, or swarms)",""
"","774","燃烧","燃燒","rán shāo","combustion; burn; kindle",""
"","775","绕","繞","rào","to wind; to coil; move round",""
"","776","热爱","熱愛","rè ài","love ardently; adore; passion",""
"","777","热烈","熱烈","rè liè","warm; enthusiastic",""
"","778","热心","熱心","rè xīn","enthusiastic; zealous; warmhearted",""
"","779","人才","人才","rén cái","talent; talented person",""
"","780","人口","人口","rén kǒu","population; the populace",""
"","781","人类","人類","rén lèi","humanity; human race; mankind",""
"","782","人民币","人民幣","rén mín bì","(currency) renminbi (RMB)",""
"","783","人生","人生","rén shēng","human life",""
"","784","人事","人事","rén shì","personnel",""
"","785","人物","人物","rén wù","figure; personage; character (in a play, story, etc.)",""
"","786","人员","人員","rén yuán","staff; crew; personnel",""
"","787","忍不住","忍不住","rěn bu zhù","cannot help but; unable to bear",""
"","788","日常","日常","rì cháng","daily; everyday",""
"","789","日程","日程","rì chéng","schedule; itinerary",""
"","790","日历","日曆","rì lì","calendar",""
"","791","日期","日期","rì qī","date",""
"","792","日用品","日用品","rì yòng pǐn","daily necessities",""
"","793","日子","日子","rì zi","days; date; time; life",""
"","794","如何","如何","rú hé","how; what; what way",""
"","795","如今","如今","rú jīn","nowadays",""
"","796","软","軟","ruǎn","soft",""
"","797","软件","軟件","ruǎn jiàn","(computer) software",""
"","798","弱","弱","ruò","weak; feeble; young",""
"","799","洒","灑","sǎ","to sprinkle; to spray; to spill",""
"","800","嗓子","嗓子","sǎng zi","throat; voice",""
"","801","色彩","色彩","sè cǎi","tint; color; hue",""
"","802","杀","殺","shā","to kill; to murder",""
"","803","沙漠","沙漠","shā mò","desert",""
"","804","沙滩","沙灘","shā tān","sand bar; sand beach",""
"","805","傻","傻","shǎ","foolish; fool",""
"","806","晒","曬","shài","to dry in the sun; shine upon; to sun; bask",""
"","807","删除","刪除","shān chú","to delete",""
"","808","闪电","閃電","shǎn diàn","lightning",""
"","809","扇子","扇子","shàn zi","fan (for waving)",""
"","810","善良","善良","shàn liáng","good and honest; kind-hearted",""
"","811","善于","善于","shàn yú","be good at; excel at",""
"","812","伤害","傷害","shāng hài","injure; to harm; wound",""
"","813","商品","商品","shāng pǐn","goods; commodity; merchandise",""
"","814","商务","商務","shāng wù","business; commercial affairs",""
"","815","商业","商業","shāng yè","business; commerce; trade",""
"","816","上当","上當","shàng dàng","be fooled; be duped; be taken in",""
"","817","蛇","蛇","shé","snake; serpent",""
"","818","舍不得","舍不得","shě bu de","hate to part with; begrudge doing something",""
"","819","设备","設備","shè bèi","equipment; facilities; installations",""
"","820","设计","設計","shè jì","plan; design",""
"","821","设施","設施","shè shī","facilities; installation",""
"","822","射击","射擊","shè jī","to shoot; to fire (a gun)",""
"","823","摄影","攝影","shè yǐng","take a photograph; shoot a film",""
"","824","伸","伸","shēn","to stretch; extend",""
"","825","身材","身材","shēn cái","stature; figure; build",""
"","826","身份","身份","shēn fèn","identity; status; dignity",""
"","827","深刻","深刻","shēn kè","profound; deep",""
"","828","神话","神話","shén huà","mythology; fairy tale",""
"","829","神秘","神秘","shén mì","mysterious; mystical",""
"","830","升","升","shēng","rise; hoist; promote; liter",""
"","831","生产","生産","shēng chǎn","to produce; manufacture; give birth to a child",""
"","832","生动","生動","shēng dòng","vivid; lively",""
"","833","生长","生長","shēng zhǎng","grow; grow up",""
"","834","声调","聲調","shēng diào","tone; note",""
"","835","绳子","繩子","shéng zi","cord; string; rope",""
"","836","省略","省略","shěng lüè","to omit; to leave out; abbreviate",""
"","837","胜利","勝利","shèng lì","victory; triumph",""
"","838","失眠","失眠","shī mián","lose sleep; insomnia",""
"","839","失去","失去","shī qù","to lose (time, an opportunity, work, etc.)",""
"","840","失业","失業","shī yè","lose one's job; unemployment",""
"","841","诗","詩","shī","poem; poetry; verse",""
"","842","狮子","獅子","shī zi","lion",""
"","843","湿润","濕潤","shī rùn","moist; humid",""
"","844","石头","石頭","shí tou","stone; rock",""
"","845","时差","時差","shí chā","jetlag; time difference",""
"","846","时代","時代","shí dài","age; era; period",""
"","847","时刻","時刻","shí kè","moment; constantly",""
"","848","时髦","時髦","shí máo","fashionable",""
"","849","时期","時期","shí qī","period in time or history; period; time",""
"","850","时尚","時尚","shí shàng","fashion; fad",""
"","851","实话","實話","shí huà","truth",""
"","852","实践","實踐","shí jiàn","practice; put into practice; carry out",""
"","853","实习","實習","shí xí","to practice; field work; work as an intern",""
"","854","实现","實現","shí xiàn","achieve; to implement",""
"","855","实验","實驗","shí yàn","experiment; test",""
"","856","实用","實用","shí yòng","practical; pragmatic; functional",""
"","857","食物","食物","shí wù","food",""
"","858","使劲儿","使勁兒","shǐ jìn r","exert all one's strength",""
"","859","始终","始終","shǐ zhōng","from beginning to end; all along",""
"","860","士兵","士兵","shì bīng","soldier",""
"","861","市场","市場","shì chǎng","market",""
"","862","似的","似的","shì de","seems as if; rather like",""
"","863","事实","事實","shì shí","fact; in fact",""
"","864","事物","事物","shì wù","thing; object",""
"","865","事先","事先","shì xiān","in advance; beforehand; prior",""
"","866","试卷","試卷","shì juàn","exam paper; test paper",""
"","867","收获","收獲","shōu huò","harvest; acquisition; gain",""
"","868","收据","收據","shōu jù","receipt",""
"","869","手工","手工","shǒu gōng","hand-made; handicraft; manual",""
"","870","手术","手術","shǒu shù","surgery; operation",""
"","871","手套","手套","shǒu tào","glove; mitten",""
"","872","手续","手續","shǒu xù","formalities; procedure",""
"","873","手指","手指","shǒu zhǐ","finger",""
"","874","首","首","shǒu","head; chief; first; (mw for poems and songs) (Kangxi radical 185)",""
"","875","寿命","壽命","shòu mìng","life span; life expectancy",""
"","876","受伤","受傷","shòu shāng","sustain injuries (in an accident, etc.); be injured",""
"","877","书架","書架","shū jià","bookshelf",""
"","878","梳子","梳子","shū zi","comb; hairbrush",""
"","879","舒适","舒適","shū shì","cozy; comfortable; snug",""
"","880","输入","輸入","shū rù","input; enter; import",""
"","881","蔬菜","蔬菜","shū cài","vegetables; produce",""
"","882","熟练","熟練","shú liàn","practiced; proficient; skilled",""
"","883","属于","屬于","shǔ yú","belong to; be part of",""
"","884","鼠标","鼠標","shǔ biāo","mouse (computer)",""
"","885","数","數","shù | shǔ","number | to count; to rank",""
"","886","数据","數據","shù jù","data; numbers; digital",""
"","887","数码","數碼","shù mǎ","numeral; number; amount; digital",""
"","888","摔倒","摔倒","shuāi dǎo","fall down; slip and fall; tumble; trip",""
"","889","甩","甩","shuǎi","to throw; to fling; to swing; cast off",""
"","890","双方","雙方","shuāng fāng","bilateral; both sides; both parties involved",""
"","891","税","稅","shuì","tax",""
"","892","说不定","說不定","shuō bu dìng","can't say for sure; perhaps; maybe",""
"","893","说服","說服","shuō fú","persuade; convince",""
"","894","丝绸","絲綢","sī chóu","silk",""
"","895","丝毫","絲毫","sī háo","the slightest amount or degree; a very little bit",""
"","896","私人","私人","sī rén","private (citizen); personal; individual",""
"","897","思考","思考","sī kǎo","reflect on; ponder; consider",""
"","898","思想","思想","sī xiǎng","thought; thinking; idea; ideology",""
"","899","撕","撕","sī","to tear (something)",""
"","900","似乎","似乎","sì hū","it seems; as if; seemingly",""
"","901","搜索","搜索","sōu suǒ","search; look for something; scour",""
"","902","宿舍","宿舍","sù shè","dormitory; living quarters; hostel",""
"","903","随身","隨身","suí shēn","carry on one's person; bring with one",""
"","904","随时","隨時","suí shí","at any time; whenever necessary",""
"","905","随手","隨手","suí shǒu","convenient; without extra trouble",""
"","906","碎","碎","suì","broken; break into pieces",""
"","907","损失","損失","sǔn shī","loss (financial); lose",""
"","908","缩短","縮短","suō duǎn","shorten; cut down; curtail",""
"","909","所","所","suǒ","place; that which; (mw for houses, buildings)",""
"","910","锁","鎖","suǒ","lock",""
"","911","台阶","台階","tái jiē","flight of steps; sidestep; fig. way out of an embarrassing situation",""
"","912","太极拳","太極拳","tài jí quán","Tai chi, a Chinese martial art",""
"","913","太太","太太","tài tai","wife; married woman; Madame; Mrs.",""
"","914","谈判","談判","tán pàn","negotiate; negotiation; conference",""
"","915","坦率","坦率","tǎn shuài","frank",""
"","916","烫","燙","tàng","to scald; to burn; scalding hot; to iron",""
"","917","逃","逃","táo","to escape; run away; flee",""
"","918","逃避","逃避","táo bì","to escape; evade; shirk",""
"","919","桃","桃","táo","peach",""
"","920","淘气","淘氣","táo qì","naughty; bad",""
"","921","讨价还价","討價還價","tǎo jià huán jià","bargaining; haggling over price",""
"","922","套","套","tào","cover; (mw for sets of things); tie together",""
"","923","特色","特色","tè sè","characteristic; distinguishing feature",""
"","924","特殊","特殊","tè shū","special; particular; extraordinary; unusual",""
"","925","特征","特征","tè zhēng","characteristics; distinctive features; trait",""
"","926","疼爱","疼愛","téng ài","love dearly; be very fond of",""
"","927","提倡","提倡","tí chàng","promote; to advocate; proposal",""
"","928","提纲","提綱","tí gāng","outline; the key point",""
"","929","提问","提問","tí wèn","put questions to; to quiz",""
"","930","题目","題目","tí mù","subject; title; topic",""
"","931","体会","體會","tǐ huì","know from experience; learn through experience; realize; understanding; experience",""
"","932","体贴","體貼","tǐ tiē","show consideration for; thoughtful",""
"","933","体现","體現","tǐ xiàn","embody; incarnate; reflect; to manifest",""
"","934","体验","體驗","tǐ yàn","experience for oneself; to personally experience (usually a kind of life)",""
"","935","天空","天空","tiān kōng","sky; space; heavens",""
"","936","天真","天真","tiān zhēn","naïve; innocent; artless",""
"","937","调皮","調皮","tiáo pí","naughty; mischievous; unruly",""
"","938","调整","調整","tiáo zhěng","adjustment; revision",""
"","939","挑战","挑戰","tiǎo zhàn","challenge",""
"","940","通常","通常","tōng cháng","regular; usual; normal; ordinary",""
